"Brand","SKU","Category","Title","Text","Quantity","Price","Price Old","Photo","Characteristics:Cantitate","Characteristics:Putere","Characteristics:Tip","Characteristics:Grit","Characteristics:Greutate"
"DNK'a","T0063","Baze","DNK'a Cover  Base 12ml №0039 Sensual","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/06416a368ffa86a71ac189234f202d1f.jpg","12 ml","","Color","",""
"DNK'a","T0064","Baze","DNK'a Cover  Base 12ml №0039A Different","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","3","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/bdbd7ea85030517a839e9387ffe55dd1.jpg","12 ml","","Color","",""
"DNK'a","T0065","Baze","DNK'a Cover  Base 12ml №0040 Romantic","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/a488b6e7ed0f789fcd83dcfb689dbb47.jpg","12 ml","","Color","",""
"DNK'a","T0066","Baze","DNK'a Cover  Base 12ml №0043 Faithul","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f97d2c96620d851ac4e5f2ddec9ca7e7.jpg","12 ml","","Color","",""
"DNK'a","T0067","Baze","DNK'a Cover  Base 12ml №0045 Star","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/b0564d6be6d3c9fc0335ca8e5ce60d56.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d13305030fa3ae002c82baff6723e3db.jpg","12 ml","","Color","",""
"DNK'a","T0068","Baze","DNK'a Cover  Base 12ml №0057 Candy","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/08bbb6f598d16e3775b73e4c32e14f1b.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f998aa97e3ec1dfea870517238219282.jpg","12 ml","","Color","",""
"DNK'a","T0069","Baze","DNK'a Cover  Base 12ml №0059 Smart","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/559f2e769b93b4bd8fc53a2e3e95b7c6.jpg","12 ml","","Color","",""
"DNK'a","T0070","Baze","DNK'a Cover  Base 12ml №0061 Confetti","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c828d0b822d9c3b1c4e742c037707991.webp","12 ml","","Color","",""
"DNK'a","T0071","Baze","DNK'a Cover  Base 12ml №0062 Mellow","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","3","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/a59b7522af050b34cd4b54e2ed779905.jpg","12 ml","","Color","",""
"DNK'a","T0072","Baze","DNK'a Cover  Base 12ml №0063 Inspiration","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/12a17908458965328be8df34cc936793.webp","12 ml","","Color","",""
"DNK'a","T0073","Baze","DNK'a Cover  Base 12ml №0065 Kiss","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d51deac0b2ed3d8b55f07c6b54adb867.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/dada86dbe568e7b4a14430a780bb24fe.webp","12 ml","","Color","",""
"DNK'a","T0074","Baze","DNK'a Cover  Base 12ml №0067 Holiday","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","2","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/1bfa484fab5c85584b071b0b307d2829.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/dada86dbe568e7b4a14430a780bb24fe.webp","12 ml","","Color","",""
"DNK'a","T0075","Baze","DNK'a Cover  Base 12ml №0069 RelaX","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90a0c835c0f03fbb15c1deaff13fd2be.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/dada86dbe568e7b4a14430a780bb24fe.webp","12 ml","","Color","",""
"DNK'a","T0076","Baze","DNK'a Cover  Base 12ml №0070 Lotus","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/56ed6b6344782a84daf9c6bb271fd90f.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/dada86dbe568e7b4a14430a780bb24fe.webp","12 ml","","Color","",""
"DNK'a","T0077","Baze","DNK'a Cover  Base 12ml №0071 Saphire","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/91033830fb0b2efe63d1a23efbcdf04e.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90be01d0b623c20e9086a78f124ca82f.jpg","12 ml","","Color","",""
"DNK'a","T0078","Baze","DNK'a Cover  Base 12ml №0073 Flamingo","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c5cd0606939dc17ccee0d67db2016bcf.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90be01d0b623c20e9086a78f124ca82f.jpg","12 ml","","Color","",""
"DNK'a","T0079","Baze","DNK'a Cover  Base 12ml №0075 Risky","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/83061ce2e1745303b64899c5721c38b0.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90be01d0b623c20e9086a78f124ca82f.jpg","12 ml","","Color","",""
"DNK'a","T0080","Baze","DNK'a Cover  Base 12ml №0076 Aperol","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","1","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/aeefd28a6c27b5ad36718c3219165df7.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/90be01d0b623c20e9086a78f124ca82f.jpg","12 ml","","Color","",""
"DNK'a","T0081","Baze","DNK'a Cover  Base 12ml №0094 Prosseco","DNK'a Cover Base – baze colorate de camuflaj de înaltă calitate, cu formulă inovatoare pentru acoperire rapidă și uniformă a unghiei naturale. Autonivelante, cu densitate și rigiditate medie, se aplică ușor, oferind luciu perfect și rezistență 3-4 săptămâni fără ciobire sau decojire. Fiecare flacon are ghid de culoare pentru alegerea rapidă.","0","148","165","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f319576f6991f51855946505e19b337b.jpg","12 ml","","Color","",""
"Wonderfile","T0990","Accesuare pentru mesteri","Baza Metalica pentru Pila Wonderfile pile 160x18","Bază profesională din metal, compatibilă cu fișele Wonderfile. Asigură prindere sigură și stabilă a fișelor, oferind confort și precizie în timpul manichiurii.","16","72","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0990.jpg","","","","",""
"Wonderfile","T0991","Accesuare pentru mesteri","Baza Metalica pentru Pila Wonderfile pile 162x24","Bază profesională din metal, compatibilă cu fișele Wonderfile. Asigură prindere sigură și stabilă a fișelor, oferind confort și precizie în timpul manichiurii.","7","93","110","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0991.jpg","","","","",""
"Wonderfile","T0992","Accesuare pentru mesteri","Baza din Lemn pentru Pila Wonderfile pile 160x18","Bază profesională din lemn, compatibilă cu fișele Wonderfile. Asigură prindere sigură și stabilă a fișelor, oferind confort și precizie în timpul manichiurii.","25","59","70","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0992.jpg","","","","",""
"Wonderfile","T0993","Accesuare pentru mesteri","Baza din Lemn pentru Pila Wonderfile pile 162x24","Bază ușoară și ergonomică, compatibilă cu pile de unghii de unică folosință, pentru o manichiură igienică și confortabilă. Cântărește doar 5 g, fiind cea mai ușoară bază reutilizabilă de pe piața baltică!","18","72","85","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/backup/T0993.jpg","","","","",""
"BeeNails","T1060","Alungire","BeeNails  Builder Gel lichid 15ml №01","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","4","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/0d886db689db0486c33a226913b7f00e.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/f09dadb29cb22c291e439aa0e2439702.webp","15 ml","","","",""
"BeeNails","T1061","Alungire","BeeNails  Builder Gel lichid 15ml №02","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","3","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/8b2b0c6aca1e1403ff43a69ade7de56d.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/9b959625c8badc8d716f06deae8835bf.webp","15 ml","","","",""
"BeeNails","T1062","Alungire","BeeNails  Builder Gel lichid 15ml №03","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","2","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/22e6f360c63994b7b66538df016afb8a.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/84dd4d6856373eafd212eb57c9a1e677.webp","15 ml","","","",""
"BeeNails","T1063","Alungire","BeeNails  Builder Gel lichid 15ml №04","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","0","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/ffcafdfd35a2e0f5f61c0c95d6ceba8b.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c0b377e8d581dd588c9ba5bb5da31fb9.webp","15 ml","","","",""
"BeeNails","T1064","Alungire","BeeNails  Builder Gel lichid 15ml №05","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","4","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d059f936e31a31daa59974e0b211449c.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/19075c1bd3b1bb58710b38bd26470c07.webp","15 ml","","","",""
"BeeNails","T1065","Alungire","BeeNails  Builder Gel lichid 15ml №06","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","2","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/4591a1c27ae581d84d727cce567ec0b0.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/51183f9c07ab4134f11c48eea3375b0f.webp","15 ml","","","",""
"BeeNails","T1066","Alungire","BeeNails  Builder Gel lichid 15ml №07","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","5","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/63c43621e6d684990e330d267151e8bb.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/6845587bcf6c31ee7c0bcedd0228fa18.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/a55c057520d4bc3f90e0be875bbb3931.webp","15 ml","","","",""
"BeeNails","T1067","Alungire","BeeNails  Builder Gel lichid 15ml №08","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","4","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/c5953dd0350462c2eda917b46c651b8f.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/54ecb71511458bf28b43b2790033c010.webp","15 ml","","","",""
"BeeNails","T1068","Alungire","BeeNails  Builder Gel lichid 15ml №09","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","1","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/2ea259a666abca7e258bad570ccef015.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/141dc6e406aea991653e3e471a4086b2.webp","15 ml","","","",""
"BeeNails","T1069","Alungire","BeeNails  Builder Gel lichid 15ml №10","Lichid profesional pentru modelarea unghiilor cu gel, ideal pentru întărire, corecție și reconstrucție. Asigură o aplicare ușoară, auto-netezire și rezultate durabile.","0","94","145","https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/610c0522f4019e8a0c570165a1080952.jpg https://pub-bdc9e7e148164007b19e2753ba1b49b9.r2.dev/d7c87ec0852df3a4ff64775c5b643386.webp","15 ml","","","",""
